dataset,experiment_name,experiment_id,timestamp,meta_loader,meta_synthesizer,meta_obtainer,meta_repairer,meta_synthesizer_params_model_path,meta_synthesizer_params_size,meta_synthesizer_params_seed,meta_obtainer_params_selection_budget,meta_obtainer_params_generation_budget,meta_obtainer_params_k,meta_obtainer_params_seed,meta_repairer_params_alpha,repairer,synthesizer,engine,runtime_loading,runtime_synthesizing,runtime_marginals_obtaining,runtime_repairing,deletion_ratio_before,deletion_ratio_after,deletion_ratio_ratio,marginals_error_synthetic_avg,marginals_error_repaired_avg,tvd_2way_synthetic_avg,tvd_2way_repaired_avg,ml_accuracy_synthetic_logistic_regression,ml_accuracy_synthetic_random_forest,ml_accuracy_synthetic_mlp,ml_accuracy_repaired_logistic_regression,ml_accuracy_repaired_random_forest,ml_accuracy_repaired_mlp,violations_private,violations_synthetic,violations_repaired,loss_function_synthetic_total,loss_function_synthetic_size_component,loss_function_synthetic_marginal_component,loss_function_repaired_total,loss_function_repaired_size_component,loss_function_repaired_marginal_component,marginal_generation_quality_avg_relative_error,marginal_selection_quality_precision_at_k,marginal_selection_quality_overlap_count,marginal_selection_quality_k,meta_repairer_params_use_marginals
adult,alpha_eps01_b1000_adult_mst_a0.7,32658401,2026-05-17T06:23:13.234691,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/adult_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.7,WeightedVCRepairer,SmartNoiseModelLoader,mst,0.2186610698699951,1.702805995941162,0.7960038185119629,14168.886730670927,50000,40294,0.19412,0.6328209093527574,0.5942820773629945,0.1177420741711368,0.1349645337416524,0.7607182343065395,0.7471029032390156,0.7579542197289219,0.7607182343065395,0.7406740100732976,0.7489046312599812,0,48283895,0,-0.0094248902490822,-0.0237091028213422,0.0239049390861911,0.1290174447065681,0.1750133082183367,0.0216937631791081,5.205815885982013e-05,1.0,20.0,20.0,
adult,alpha_eps01_b1000_adult_mst_a0.75,d6868b14,2026-05-17T06:17:52.215772,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/adult_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.75,WeightedVCRepairer,SmartNoiseModelLoader,mst,0.2200620174407959,1.7128283977508545,0.7948923110961914,13844.199685811996,50000,40422,0.19156,0.6328209093527574,0.5977769642537003,0.1177420741711368,0.134431946892883,0.7607182343065395,0.7471029032390156,0.7579542197289219,0.7607182343065395,0.7451373817615986,0.7475942836083699,0,48283895,0,-0.0118055923444589,-0.0237091028213422,0.0239049390861911,0.1347425267150699,0.172392612915114,0.0217922681149378,5.205815885982013e-05,1.0,20.0,20.0,
adult,alpha_eps01_b1000_adult_mst_a0.8,35dfcb8b,2026-05-17T10:01:17.201555,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/adult_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.8,WeightedVCRepairer,SmartNoiseModelLoader,mst,0.1871712207794189,1.3787147998809814,0.5858581066131592,13267.738583564758,50000,40517,0.18966,0.6328209093527574,0.6026732246974368,0.1177420741711368,0.1341348309315658,0.7607182343065395,0.7470619548749028,0.7579542197289219,0.7607182343065395,0.7450145366692601,0.7519757585684452,0,48283895,0,-0.0141862944398356,-0.0237091028213422,0.0239049390861911,0.1407496488427939,0.1704475656197535,0.0219579817349558,5.205815885982013e-05,1.0,20.0,20.0,
adult,alpha_eps01_b1000_adult_mst_a0.85,b61dd7c7,2026-05-17T09:59:32.526465,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/adult_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.85,WeightedVCRepairer,SmartNoiseModelLoader,mst,0.1863362789154052,1.462592840194702,0.5255887508392334,12825.844840288162,50000,40685,0.1863,0.6328209093527574,0.6168636677517149,0.1177420741711368,0.1336336316364038,0.7607182343065395,0.7471029032390156,0.7579542197289219,0.7607182343065395,0.7442979402972851,0.7550673600589657,0,48283895,0,-0.0165669965352122,-0.0237091028213422,0.0239049390861911,0.1452944629093097,0.1670079030342738,0.0222516355345135,5.205815885982013e-05,1.0,20.0,20.0,
adult,alpha_eps01_b1000_adult_mst_a0.9,84c57365,2026-05-17T12:29:39.278379,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/adult_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.9,WeightedVCRepairer,SmartNoiseModelLoader,mst,0.4054884910583496,2.364940643310547,0.8536543846130371,8912.009101629257,50000,40750,0.185,0.6328209093527574,0.6184844058623187,0.1177420741711368,0.133362268914044,0.7607182343065395,0.7471029032390156,0.7579542197289219,0.7607182343065395,0.7449326399410343,0.7648130707178248,0,48283895,0,-0.0189476986305889,-0.0237091028213422,0.0239049390861911,0.1513407449032749,0.165677081200606,0.0223137182272954,5.205815885982013e-05,1.0,20.0,20.0,
adult,alpha_eps01_b1000_adult_mst_a0.95,aa6a7f07,2026-05-17T06:14:08.140411,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/adult_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.95,WeightedVCRepairer,SmartNoiseModelLoader,mst,0.217308759689331,1.7534184455871582,0.810748815536499,13607.940876960754,50000,40805,0.1839,0.6328209093527574,0.6196508128278158,0.1177420741711368,0.1331145773143958,0.7607182343065395,0.7471029032390156,0.7579542197289219,0.7607182343065395,0.7481470865238934,0.7750911101101511,0,48283895,0,-0.0213284007259656,-0.0237091028213422,0.0239049390861911,0.1574514266512398,0.1645510011875025,0.0225595104622479,5.205815885982013e-05,1.0,20.0,20.0,
adult,alpha_eps01_b1000_adult_mst_a1.0,83670300,2026-05-17T06:14:20.235056,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/adult_mst_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,1.0,WeightedVCRepairer,SmartNoiseModelLoader,mst,0.217728853225708,1.7521610260009766,0.8115849494934082,13612.992278575895,50000,40738,0.18524,0.6328209093527574,0.6225284863125518,0.1177420741711368,0.1335382181839241,0.7607182343065395,0.7471029032390156,0.7579542197289219,0.7607182343065395,0.7485565701650219,0.7585070226444454,0,48283895,0,-0.0237091028213422,-0.0237091028213422,0.0239049390861911,0.1659227713852831,0.1659227713852831,0.0226317127618747,5.205815885982013e-05,1.0,20.0,20.0,
census,alpha_eps01_b1000_census_aim_a0.0,b6a0ea1e,2026-05-17T06:55:17.352673,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.0,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.7204632759094238,13.772244691848757,0.0002882480621337,2245.355093240738,50000,5507,0.88986,,,0.0163728732199463,0.1378890576207107,0.6204215803727408,0.5678712829882401,0.6203408878067054,0.6188230429696749,0.5645416838948241,0.6082252229647509,0,501859,0,0.0,0.985275079190624,0.0,0.0,0.9983781972220552,0.0,,,,,
census,alpha_eps01_b1000_census_aim_a0.05,1fc98e17,2026-05-17T06:22:58.782557,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.05,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.5794026851654053,13.29580545425415,0.0003175735473632,14.838075160980225,50000,49659,0.00682,,,0.0163728732199463,0.0160018360456902,0.6204215803727408,0.5678712829882401,0.6203408878067054,0.6204036159693533,0.5682293930623241,0.6202010010590163,0,501859,0,0.0492637539595312,0.985275079190624,0.0,0.0492687751575272,0.985375503150544,0.0,,,,,
census,alpha_eps01_b1000_census_aim_a0.1,4715b592,2026-05-17T06:31:37.578709,FileLoader,SmartNoiseModelLoader,TopKObtainer,WeightedVCRepairer,models/census_aim_eps0.1.pkl,50000,42,1000.0,1000.0,20,42,0.1,WeightedVCRepairer,SmartNoiseModelLoader,aim,1.6050350666046145,12.769232273101808,0.0002985000610351,14.991738319396973,50000,49659,0.00682,,,0.0163728732199463,0.0160018360456902,0.6204215803727408,0.5678712829882401,0.6203408878067054,0.6204036159693533,0.5682293930623241,0.6202010010590163,0,501859,0,0.0985275079190624,0.985275079190624,0.0,0.0985375503150544,0.985375503150544,0.0,,,,,
